Store,Month,2014_Sales_avg_yeartoyear
864,2,-0.03
864,3,-0.08
864,4,0
864,5,0.09
864,6,0.01
864,7,-0.03
864,8,-0.01
864,9,0.04
864,10,-0.01
864,11,0.03
864,12,0.03
865,1,0.19
865,2,0.22
865,3,0.05
865,4,0.11
865,5,0.09
865,6,0.04
865,7,-0.06
865,8,-0.02
865,9,0.06
865,10,0.06
865,11,0.08
865,12,0.07
866,1,0.15
866,2,0.09
866,3,0.01
866,4,0.11
866,5,0.08
866,6,0.08
866,7,0.05
866,8,0.01
866,9,0.13
866,10,0.12
866,11,0.1
866,12,0.04
867,1,0.04
867,2,0
867,3,-0.14
867,4,0.12
867,5,0
867,6,0.03
867,7,-0.02
867,8,0.05
867,9,0.1
867,10,0.1
867,11,0.07
867,12,0.08
868,1,-0.05
868,2,-0.08
868,3,-0.01
868,4,-0.05
868,5,-0.05
868,6,-0.05
868,7,-0.09
868,8,-0.16
868,9,0.02
868,10,-0.02
868,11,0.08
868,12,0.08
869,1,0.08
869,2,0.05
869,3,-0.06
869,4,0.06
869,5,-0.1
869,6,-0.07
869,7,0.02
869,8,-0.05
869,9,0.08
869,10,0.04
869,11,0.06
869,12,0.01
870,1,-0.04
870,2,-0.02
870,3,-0.03
870,4,0.02
870,5,0.03
870,6,0.1
870,7,-0.41
870,8,0.23
870,9,0.06
870,10,0.01
870,11,0.01
870,12,0.01
871,1,0.2
871,2,0.22
871,3,0.07
871,4,0.26
871,5,0.25
871,6,0.16
871,7,0.13
871,8,0.02
871,9,0.25
871,10,0.07
871,11,0.08
871,12,0.12
872,1,0.08
872,2,0.07
872,3,-0.03
872,4,0.08
872,5,0.07
872,6,0.05
872,7,-0.06
872,8,0.05
872,9,0.03
872,10,-0.14
872,11,-0.13
872,12,-0.1
873,1,-0.04
873,2,0.01
873,3,-0.04
873,4,0.06
873,5,0
873,6,0.07
873,7,0.01
873,8,0.01
873,9,0.11
873,10,0.08
873,11,0.04
873,12,0.05
874,1,0.03
874,2,0.03
874,3,0.01
874,4,0.03
874,5,0.07
874,6,0.02
874,7,0.07
874,8,-0.02
874,9,0.17
874,10,0.13
874,11,0.24
874,12,0.12
875,1,0.09
875,2,0.06
875,3,-0.03
875,4,-0.02
875,5,-0.07
875,6,-0.05
875,7,-0.11
875,8,-0.14
875,9,0.01
875,10,-0.05
875,11,-0.04
875,12,-0.09
876,1,0.01
876,2,0.05
876,3,-0.04
876,4,0.11
876,5,0.04
876,6,0.12
876,7,0.04
876,8,0.02
876,9,0.17
876,10,0.12
876,11,0.07
876,12,0.02
877,1,0.06
877,2,0.03
877,3,-0.1
877,4,0.08
877,5,0.03
877,6,0.01
877,7,-0.03
877,8,-0.03
877,9,0.06
877,10,0.02
877,11,0
877,12,0.01
878,1,0.1
878,2,0.11
878,3,0.04
878,4,0.19
878,5,0.08
878,6,0.13
878,7,-0.02
878,8,-0.03
878,9,0.16
878,10,0.08
878,11,0.06
878,12,-0.04
879,1,0.14
879,2,0.04
879,3,-0.02
879,4,0.02
879,5,0.07
879,6,0.07
879,7,-1
879,8,-1
879,9,-1
879,10,-1
879,11,-1
879,12,-1
880,1,0.12
880,2,0.12
880,3,0.05
880,4,0.11
880,5,0.13
880,6,0.07
880,7,0.03
880,8,0.03
880,9,0.11
880,10,0.07
880,11,0.07
880,12,0.02
881,1,0.1
881,2,0.07
881,3,-0.01
881,4,0.09
881,5,0.13
881,6,0.13
881,7,0.02
881,8,0.01
881,9,0.16
881,10,0.03
881,11,0.04
881,12,-0.03
882,1,-0.34
882,2,-0.33
882,3,-0.36
882,4,-0.18
882,5,0.05
882,6,-0.03
882,7,-0.27
882,8,-0.02
882,9,0.11
882,10,0.01
882,11,0.03
882,12,0
883,1,0.04
883,2,-0.03
883,3,-0.03
883,4,-0.01
883,5,0.06
883,6,0.01
883,7,-0.13
883,8,-0.03
883,9,0.11
883,10,0
883,11,0.02
883,12,0
884,1,0.11
884,2,0.12
884,3,0.03
884,4,0.24
884,5,0.16
884,6,0.22
884,7,-1
884,8,-1
884,9,-1
884,10,-1
884,11,-1
884,12,-1
885,1,0.09
885,2,0.14
885,3,-0.04
885,4,0.04
885,5,0.52
885,6,0.45
885,7,0.39
885,8,0.4
885,9,0.44
885,10,0.29
885,11,0.33
885,12,0.3
886,1,0.08
886,2,0.12
886,3,-0.01
886,4,0.03
886,5,0.07
886,6,0.08
886,7,-0.1
886,8,0.02
886,9,0.11
886,10,0.08
886,11,0.08
886,12,0.08
887,1,0.01
887,2,0.02
887,3,-0.1
887,4,0
887,5,-0.01
887,6,0.05
887,7,-0.31
887,8,-0.01
887,9,0.06
887,10,0.05
887,11,0.06
887,12,0.01
888,1,0.13
888,2,0.06
888,3,0.03
888,4,0.15
888,5,0.13
888,6,0.1
888,7,0.12
888,8,0.03
888,9,0.2
888,10,0.21
888,11,0.17
888,12,0.16
889,1,0.03
889,2,0
889,3,-0.05
889,4,0.06
889,5,0.05
889,6,0.11
889,7,0.01
889,8,-0.03
889,9,0.11
889,10,0.06
889,11,0.06
889,12,0.03
890,1,0.05
890,2,0.06
890,3,-0.02
890,4,0.06
890,5,0.09
890,6,0.12
890,7,-1
890,8,-1
890,9,-1
890,10,-1
890,11,-1
890,12,-1
891,1,0.05
891,2,0.08
891,3,-0.07
891,4,0.07
891,5,0.09
891,6,0.06
891,7,0
891,8,0.03
891,9,0.11
891,10,-0.04
891,11,-0.03
891,12,-0.08
892,1,0
892,2,0.04
892,3,-0.1
892,4,0.06
892,5,0.02
892,6,0.08
892,7,-0.02
892,8,-0.05
892,9,0.1
892,10,0.03
892,11,0.03
892,12,0.02
893,1,0.02
893,2,0.09
893,3,-0.04
893,4,0.03
893,5,0.1
893,6,-0.01
893,7,-1
893,8,-1
893,9,-1
893,10,-1
893,11,-1
893,12,-1
894,1,0.03
894,2,-0.04
894,3,-0.09
894,4,-0.01
894,5,-0.03
894,6,0.17
894,7,-0.08
894,8,-0.01
894,9,0.05
894,10,0.01
894,11,0.07
894,12,-0.02
895,1,0.06
895,2,0.1
895,3,0.02
895,4,0.07
895,5,0.13
895,6,0.07
895,7,0
895,8,0.03
895,9,0.08
895,10,0.05
895,11,0.04
895,12,0.07
896,1,0.09
896,2,0.03
896,3,-0.07
896,4,0.07
896,5,0
896,6,-0.03
896,7,0.03
896,8,-0.03
896,9,0.07
896,10,0.03
896,11,-0.02
896,12,-0.01
897,1,0.22
897,2,0.06
897,3,-0.12
897,4,-0.1
897,5,-0.08
897,6,-0.12
897,7,0.01
897,8,-0.26
897,9,-0.22
897,10,-0.36
897,11,-0.05
897,12,0.12
898,1,-0.04
898,2,-0.04
898,3,-0.13
898,4,0.02
898,5,-0.02
898,6,0.07
898,7,-0.04
898,8,-0.07
898,9,0.15
898,10,0.09
898,11,0.08
898,12,-0.01
899,1,0.05
899,2,0.06
899,3,0
899,4,0.03
899,5,0.02
899,6,0.12
899,7,-0.05
899,8,-0.05
899,9,0.08
899,10,0
899,11,0.03
899,12,-0.02
900,1,0.03
900,2,0.11
900,3,0
900,4,0.04
900,5,0.11
900,6,0.06
900,7,-1
900,8,-1
900,9,-1
900,10,-1
900,11,-1
900,12,-1
901,1,0.06
901,2,0.04
901,3,-0.03
901,4,0.03
901,5,-0.03
901,6,0.02
901,7,-0.04
901,8,-0.12
901,9,0.05
901,10,0
901,11,-0.04
901,12,-0.01
902,1,-0.04
902,2,-0.01
902,3,-0.04
902,4,-0.03
902,5,0.07
902,6,-0.08
902,7,-1
902,8,-1
902,9,-1
902,10,-1
902,11,-1
902,12,-1
903,1,0.05
903,2,0.06
903,3,0
903,4,0.09
903,5,0.09
903,6,0.06
903,7,-1
903,8,-1
903,9,-1
903,10,-1
903,11,-1
903,12,-1
904,1,-0.08
904,2,-0.08
904,3,-0.13
904,4,-0.05
904,5,-0.05
904,6,-0.12
904,7,-1
904,8,-1
904,9,-1
904,10,-1
904,11,-1
904,12,-1
905,1,0.05
905,2,0.02
905,3,-0.27
905,4,-0.26
905,5,-0.23
905,6,-0.21
905,7,-0.41
905,8,-0.36
905,9,-0.28
905,10,-0.33
905,11,-0.22
905,12,-0.31
906,1,-0.12
906,2,-0.04
906,3,-0.1
906,4,-0.03
906,5,-0.06
906,6,-0.02
906,7,-0.01
906,8,-0.13
906,9,0.04
906,10,-0.09
906,11,-0.03
906,12,-0.03
907,1,0.14
907,2,0.22
907,3,0.08
907,4,0.18
907,5,0.21
907,6,0.16
907,7,0.07
907,8,0.1
907,9,0.22
907,10,0.07
907,11,0.1
907,12,0.09
908,1,0.01
908,2,-0.04
908,3,-0.06
908,4,-0.01
908,5,-0.05
908,6,0.01
908,7,-0.12
908,8,-0.16
908,9,-0.02
908,10,-0.05
908,11,-0.04
908,12,-0.03
909,1,0.04
909,2,0.1
909,3,0.05
909,4,0.05
909,5,0.07
909,6,0.02
909,7,-1
909,8,-1
909,9,-1
909,10,-1
909,11,-1
909,12,-1
910,1,0
910,2,0.01
910,3,-0.08
910,4,0.1
910,5,0.04
910,6,0.09
910,7,-0.01
910,8,-0.04
910,9,0.12
910,10,0.07
910,11,0.05
910,12,0.07
911,1,0.01
911,2,0
911,3,-0.08
911,4,0.08
911,5,0.07
911,6,0.04
911,7,0.03
911,8,-0.02
911,9,0.11
911,10,0.07
911,11,0.04
911,12,0.04
912,1,-0.01
912,2,-0.06
912,3,-0.13
912,4,0.05
912,5,0
912,6,-0.13
912,7,0.16
912,8,0.06
912,9,0.11
912,10,0.05
912,11,0.02
912,12,0.05
913,1,0.01
913,2,0.07
913,3,-0.18
913,4,-0.09
913,5,-0.03
913,6,-0.07
913,7,-0.1
913,8,-0.09
913,9,0
913,10,-0.01
913,11,0.06
913,12,-0.04
914,1,0
914,2,-0.01
914,3,-0.1
914,4,0.05
914,5,0.06
914,6,0.04
914,7,0.04
914,8,0
914,9,0.13
914,10,0.06
914,11,0.04
914,12,0.04
915,1,-0.1
915,2,-0.09
915,3,-0.03
915,4,0.02
915,5,0.05
915,6,0
915,7,-1
915,8,-1
915,9,-1
915,10,-1
915,11,-1
915,12,-1
916,1,0.03
916,2,0.05
916,3,-0.08
916,4,0.05
916,5,0.06
916,6,0.01
916,7,0
916,8,0.01
916,9,0.06
916,10,0.07
916,11,0.09
916,12,0.03
917,1,0.01
917,2,-0.02
917,3,-0.07
917,4,0
917,5,0.05
917,6,0
917,7,-0.08
917,8,-0.06
917,9,0.05
917,10,0.02
917,11,0.07
917,12,0
918,1,0.02
918,2,0.07
918,3,-0.03
918,4,0.11
918,5,0.06
918,6,0.13
918,7,-0.03
918,8,-0.03
918,9,0.12
918,10,0.07
918,11,0.02
918,12,0.04
919,1,0
919,2,0.02
919,3,0.01
919,4,0
919,5,0.03
919,6,-0.01
919,7,-1
919,8,-1
919,9,-1
919,10,-1
919,11,-1
919,12,-1
920,1,0.09
920,2,0.09
920,3,0.05
920,4,0.09
920,5,0.1
920,6,0.04
920,7,-1
920,8,-1
920,9,-1
920,10,-1
920,11,-1
920,12,-1
921,1,-0.09
921,2,-0.08
921,3,-0.1
921,4,-0.1
921,5,-0.07
921,6,-0.03
921,7,-0.11
921,8,-0.16
921,9,-0.04
921,10,-0.11
921,11,-0.11
921,12,-0.04
922,1,0.11
922,2,0.11
922,3,-0.01
922,4,-0.03
922,5,0.08
922,6,0.04
922,7,-0.02
922,8,-0.03
922,9,0.1
922,10,0.05
922,11,0.05
922,12,0
923,1,-0.04
923,2,-0.02
923,3,-0.07
923,4,0
923,5,-0.01
923,6,0.02
923,7,0.08
923,8,-0.04
923,9,0.05
923,10,0.01
923,11,0.01
923,12,0.05
924,1,0.02
924,2,-0.01
924,3,-0.05
924,4,-0.01
924,5,0
924,6,0.07
924,7,-0.08
924,8,-0.03
924,9,0.07
924,10,0.01
924,11,0
924,12,0
925,1,0.25
925,2,0.28
925,3,0.05
925,4,0.15
925,5,0.23
925,6,-0.14
925,7,0.07
925,8,0.09
925,9,0.02
925,10,-0.07
925,11,-0.05
925,12,-0.01
926,1,0.2
926,2,0.04
926,3,-0.01
926,4,0.09
926,5,0.07
926,6,0.14
926,7,0.03
926,8,0.04
926,9,0.19
926,10,0.1
926,11,0.08
926,12,0.06
927,1,0.08
927,2,0.07
927,3,-0.01
927,4,0.01
927,5,0.07
927,6,0.14
927,7,0.02
927,8,-0.08
927,9,0.14
927,10,-0.15
927,11,0
927,12,0.01
928,1,0.07
928,2,0.08
928,3,0.01
928,4,0.14
928,5,0.13
928,6,0.14
928,7,0.02
928,8,0
928,9,0.15
928,10,0.12
928,11,0.12
928,12,0.02
929,1,0.04
929,2,0.03
929,3,-0.02
929,4,0.05
929,5,0.04
929,6,0.08
929,7,0.01
929,8,-0.08
929,9,0.07
929,10,0.01
929,11,0.03
929,12,0.03
930,1,-0.01
930,2,-0.02
930,3,-0.12
930,4,-0.04
930,5,0.01
930,6,-0.02
930,7,-0.06
930,8,-0.24
930,9,-0.06
930,10,0
930,11,0.05
930,12,0
931,1,0.01
931,2,0.03
931,3,-0.1
931,4,0.15
931,5,-0.01
931,6,0.09
931,7,-0.07
931,8,0.04
931,9,0.13
931,10,0.05
931,11,0.05
931,12,0
932,1,-0.02
932,2,0
932,3,-0.04
932,4,0.01
932,5,0.02
932,6,-0.03
932,7,-1
932,8,-1
932,9,-1
932,10,-1
932,11,-1
932,12,-1
933,1,0.05
933,2,0.01
933,3,-0.09
933,4,0.11
933,5,0.02
933,6,0.08
933,7,-0.03
933,8,-0.06
933,9,0.07
933,10,0.03
933,11,0.02
933,12,0.02
934,1,0.07
934,2,0.02
934,3,-0.04
934,4,0.01
934,5,0.04
934,6,0.09
934,7,-0.04
934,8,0
934,9,0.1
934,10,0.06
934,11,0.07
934,12,0.04
935,1,0.05
935,2,0.04
935,3,-0.08
935,4,0.11
935,5,0.04
935,6,0.08
935,7,0
935,8,0
935,9,0.16
935,10,0.05
935,11,0.05
935,12,0.06
936,1,-0.11
936,2,-0.16
936,3,-0.15
936,4,-0.08
936,5,-0.07
936,6,-0.13
936,7,-0.12
936,8,-0.04
936,9,0.04
936,10,-0.01
936,11,0.02
936,12,0
937,1,0
937,2,0
937,3,0.04
937,4,0.08
937,5,0.03
937,6,-0.01
937,7,-0.08
937,8,-0.11
937,9,0.14
937,10,0.02
937,11,0.16
937,12,0.1
938,1,0.06
938,2,0.06
938,3,0
938,4,0
938,5,0.03
938,6,-0.02
938,7,0.01
938,8,-0.07
938,9,0.07
938,10,0.02
938,11,-0.01
938,12,-0.01
939,1,0.01
939,2,0.06
939,3,-0.02
939,4,0.06
939,5,0.09
939,6,0.06
939,7,-0.02
939,8,-0.05
939,9,0.05
939,10,0
939,11,0.05
939,12,0.05
940,1,0.17
940,2,0
940,3,0.05
940,4,0.24
940,5,0.13
940,6,0.19
940,7,-0.08
940,8,-0.11
940,9,0.14
940,10,0.09
940,11,0.11
940,12,0.08
941,1,0.02
941,2,0.07
941,3,0.05
941,4,0.07
941,5,0.11
941,6,0.09
941,7,-1
941,8,-1
941,9,-1
941,10,-1
941,11,-1
941,12,-1
942,1,0.07
942,2,0.08
942,3,-0.05
942,4,0.08
942,5,0.11
942,6,0.07
942,7,0.08
942,8,0.02
942,9,0.15
942,10,0.1
942,11,0.06
942,12,0.05
943,1,0.06
943,2,0.06
943,3,-0.08
943,4,0.1
943,5,0.07
943,6,0.06
943,7,0.1
943,8,0.03
943,9,0.09
943,10,0.05
943,11,0.04
943,12,0.05
944,1,0
944,2,-0.02
944,3,-0.16
944,4,0.07
944,5,-0.02
944,6,-0.08
944,7,-0.08
944,8,-0.05
944,9,-0.05
944,10,-0.02
944,11,-0.04
944,12,-0.03
945,1,0.02
945,2,-0.01
945,3,-0.08
945,4,0.07
945,5,0.04
945,6,-0.01
945,7,0
945,8,-0.13
945,9,0.07
945,10,-0.04
945,11,-0.01
945,12,0.03
946,1,-0.04
946,2,-0.06
946,3,-0.12
946,4,-0.03
946,5,-0.03
946,6,-0.05
946,7,-0.09
946,8,-0.11
946,9,0.04
946,10,0.01
946,11,0.04
946,12,-0.01
947,1,0.03
947,2,-0.16
947,3,0.01
947,4,-0.09
947,5,-0.01
947,6,-0.11
947,7,-0.1
947,8,-0.09
947,9,-0.01
947,10,-0.06
947,11,-0.06
947,12,-0.06
948,1,0.4
948,2,0.37
948,3,0.28
948,4,1.51
948,5,0.12
948,6,0.19
948,7,0.19
948,8,0.3
948,9,0.17
948,10,0.12
948,11,0.17
948,12,0.12
949,1,-0.1
949,2,-0.02
949,3,-0.02
949,4,0.01
949,5,0
949,6,0.04
949,7,-0.01
949,8,-0.05
949,9,0.13
949,10,0.07
949,11,0.07
949,12,0.02
950,1,0.03
950,2,0.03
950,3,-0.11
950,4,-0.03
950,5,0
950,6,-0.05
950,7,-0.1
950,8,-0.11
950,9,0.01
950,10,-0.01
950,11,-0.05
950,12,-0.03
951,1,0.07
951,2,0.05
951,3,-0.02
951,4,0.09
951,5,0.12
951,6,0.11
951,7,0.04
951,8,0.14
951,9,0.15
951,10,0.09
951,11,0.14
951,12,0.09
952,1,0
952,2,0
952,3,-0.09
952,4,0.07
952,5,0.02
952,6,-0.08
952,7,-1
952,8,-1
952,9,-1
952,10,-1
952,11,-1
952,12,-1
953,1,0.05
953,2,0.02
953,3,-0.03
953,4,0.12
953,5,0.05
953,6,0.1
953,7,0
953,8,-0.05
953,9,0.1
953,10,0.05
953,11,0.04
953,12,0.02
954,1,-0.06
954,2,0.06
954,3,0.07
954,4,0.1
954,5,0.1
954,6,0.14
954,7,-0.01
954,8,0.01
954,9,0.19
954,10,0.12
954,11,0.13
954,12,0.07
955,1,0.27
955,2,0.39
955,3,0.08
955,4,0.33
955,5,0.45
955,6,0.36
955,7,0.25
955,8,0.3
955,9,0.25
955,10,0.18
955,11,0.06
955,12,0.1
956,1,0
956,2,0.05
956,3,-0.11
956,4,-0.01
956,5,0
956,6,-0.02
956,7,-0.13
956,8,-0.29
956,9,-0.09
956,10,-0.33
956,11,-0.02
956,12,-0.12
957,1,0.02
957,2,0.07
957,3,-0.03
957,4,0.08
957,5,0.02
957,6,0.09
957,7,-0.01
957,8,-0.03
957,9,0.13
957,10,0.05
957,11,0.06
957,12,0.07
958,1,-0.24
958,2,-0.22
958,3,-0.23
958,4,-0.2
958,5,-0.21
958,6,-0.19
958,7,-0.16
958,8,-0.23
958,9,-0.12
958,10,-0.03
958,11,0.02
958,12,-0.01
959,1,-0.05
959,2,-0.06
959,3,-0.1
959,4,-0.03
959,5,-0.06
959,6,0.01
959,7,0.04
959,8,-0.06
959,9,0.12
959,10,0.08
959,11,0.06
959,12,0.04
960,1,0.08
960,2,0.13
960,3,-0.02
960,4,0.09
960,5,0.02
960,6,0.07
960,7,-0.01
960,8,0
960,9,0.1
960,10,0.11
960,11,0.06
960,12,0.02
961,1,0.06
961,2,0.05
961,3,-0.04
961,4,0.09
961,5,0.04
961,6,0.04
961,7,-0.02
961,8,0.03
961,9,0.04
961,10,0.03
961,11,0
961,12,0.04
962,1,-0.28
962,2,0.12
962,3,-0.01
962,4,0.08
962,5,0.11
962,6,0.09
962,7,0.04
962,8,0.06
962,9,0.19
962,10,0.12
962,11,0.15
962,12,0.06
963,1,0
963,2,0.02
963,3,-0.13
963,4,0.08
963,5,0.01
963,6,0.14
963,7,-0.04
963,8,-0.06
963,9,0.11
963,10,0.03
963,11,0.08
963,12,0.03
964,1,0.12
964,2,0.14
964,3,-0.02
964,4,0.08
964,5,0.12
964,6,-0.02
964,7,-0.05
964,8,0.01
964,9,0.18
964,10,0.05
964,11,0.02
964,12,-0.05
965,1,0.04
965,2,0.09
965,3,-0.07
965,4,0.17
965,5,0.09
965,6,0.1
965,7,-0.02
965,8,-0.04
965,9,0.13
965,10,-0.02
965,11,0.03
965,12,-0.01
966,1,0
966,2,0.01
966,3,0.01
966,4,0.03
966,5,0.07
966,6,0.01
966,7,-0.04
966,8,0
966,9,0.15
966,10,0.07
966,11,0.09
966,12,0.08
967,1,-0.14
967,2,-0.14
967,3,-0.16
967,4,-0.18
967,5,-0.14
967,6,-0.09
967,7,-0.16
967,8,-0.13
967,9,-0.01
967,10,-0.04
967,11,-0.04
967,12,-0.02
968,1,0.07
968,2,0.08
968,3,0.07
968,4,0.09
968,5,0.06
968,6,0.11
968,7,0.02
968,8,0
968,9,0.11
968,10,0.1
968,11,0.04
968,12,0.01
969,1,1.31
969,2,1.7
969,3,-0.07
969,4,0.11
969,5,0.28
969,6,0.16
969,7,0.13
969,8,0.13
969,9,0.21
969,10,0.23
969,11,0.28
969,12,0.15
970,1,-0.07
970,2,-0.03
970,3,-0.07
970,4,-0.01
970,5,-0.03
970,6,-0.03
970,7,-0.04
970,8,-0.12
970,9,0.04
970,10,0.02
970,11,0.02
970,12,0
971,1,0.05
971,2,0.04
971,3,-0.07
971,4,0.08
971,5,0.03
971,6,0.07
971,7,-0.01
971,8,-0.03
971,9,0.06
971,10,0.03
971,11,0.04
971,12,0.02
972,1,0.01
972,2,0
972,3,-0.1
972,4,0.01
972,5,-0.81
972,6,-1
972,7,-1
972,8,0.16
972,9,0.03
972,10,0
972,11,0.01
972,12,-0.02
973,1,0.31
973,2,0.24
973,3,0.16
973,4,0.26
973,5,0.21
973,6,0.19
973,7,0.26
973,8,0.44
973,9,0.5
973,10,0.27
973,11,0.21
973,12,0.2
974,1,-0.07
974,2,0
974,3,-0.01
974,4,0.04
974,5,0.08
974,6,-0.03
974,7,-1
974,8,-1
974,9,-1
974,10,-1
974,11,-1
974,12,-1
975,1,-0.06
975,2,-0.06
975,3,-0.15
975,4,-0.04
975,5,-0.08
975,6,-0.04
975,7,-0.12
975,8,-0.08
975,9,-0.02
975,10,0.07
975,11,0.04
975,12,0.05
976,1,0.05
976,2,0.06
976,3,0
976,4,0.06
976,5,0.06
976,6,0.08
976,7,0.03
976,8,0.04
976,9,0.1
976,10,0.07
976,11,0.06
976,12,-0.01
977,1,-0.05
977,2,-0.04
977,3,-0.12
977,4,-0.1
977,5,-0.04
977,6,-0.03
977,7,-1
977,8,-1
977,9,-1
977,10,-1
977,11,-1
977,12,-1
978,1,0.11
978,2,0.11
978,3,0.03
978,4,0.17
978,5,0.12
978,6,0.11
978,7,0.07
978,8,0.04
978,9,0.21
978,10,0.12
978,11,0.11
978,12,0.08
979,1,0.17
979,2,0.13
979,3,0.03
979,4,0.11
979,5,0.05
979,6,0.12
979,7,0.01
979,8,-0.01
979,9,0.15
979,10,0.09
979,11,0.1
979,12,0.02
980,1,0
980,2,-0.03
980,3,-0.07
980,4,0
980,5,-0.03
980,6,0.02
980,7,-0.09
980,8,-0.04
980,9,0.08
980,10,0.02
980,11,0.03
980,12,0.04
981,1,0
981,2,0.02
981,3,-0.11
981,4,0.11
981,5,0.01
981,6,0.06
981,7,-0.02
981,8,-0.05
981,9,0.13
981,10,0.03
981,11,0
981,12,0.05
982,1,0.11
982,2,0.13
982,3,0
982,4,0.14
982,5,0.11
982,6,0.17
982,7,0.07
982,8,0.02
982,9,0.16
982,10,0.05
982,11,0.06
982,12,0.01
983,1,-0.05
983,2,0.04
983,3,-0.28
983,4,-0.23
983,5,-0.2
983,6,-0.21
983,7,-0.29
983,8,-0.3
983,9,-0.18
983,10,-0.25
983,11,-0.23
983,12,-0.25
984,1,0.09
984,2,0.14
984,3,-0.05
984,4,0.04
984,5,0.12
984,6,0.15
984,7,0
984,8,0.03
984,9,0.13
984,10,-0.06
984,11,0.09
984,12,0.02
985,1,0.02
985,2,-0.03
985,3,-0.1
985,4,0.01
985,5,0.02
985,6,-0.02
985,7,-0.02
985,8,-0.09
985,9,-0.03
985,10,-0.03
985,11,0.01
985,12,0.11
986,1,-0.41
986,2,-0.38
986,3,-0.56
986,4,-0.23
986,5,-0.01
986,6,0.03
986,7,-0.06
986,8,-0.08
986,9,0
986,10,-0.12
986,11,-0.13
986,12,-0.2
987,1,-0.01
987,2,-0.04
987,3,-0.11
987,4,-0.01
987,5,-0.06
987,6,-0.01
987,7,0
987,8,-0.07
987,9,0.08
987,10,0.05
987,11,0.02
987,12,0.05
988,1,-0.07
988,2,0
988,3,-0.1
988,4,-0.02
988,5,-0.04
988,6,-0.01
988,7,-0.04
988,8,-0.05
988,9,0.01
988,10,0.04
988,11,-0.02
988,12,-0.04
989,1,0.03
989,2,0.06
989,3,-0.04
989,4,0.03
989,5,0.05
989,6,0.03
989,7,-1
989,8,-1
989,9,-1
989,10,-1
989,11,-1
989,12,-1
990,1,0.12
990,2,0.04
990,3,-0.07
990,4,0.13
990,5,0.05
990,6,0.06
990,7,-0.04
990,8,-0.07
990,9,0.11
990,10,0.03
990,11,0.06
990,12,0
991,1,-0.22
991,2,-0.07
991,3,-0.03
991,4,0.06
991,5,0.06
991,6,0.07
991,7,-0.01
991,8,0.01
991,9,0.14
991,10,0.07
991,11,0.11
991,12,0.08
992,1,0.04
992,2,0
992,3,-0.03
992,4,-0.01
992,5,0
992,6,0
992,7,-0.12
992,8,-0.08
992,9,-0.01
992,10,-0.06
992,11,-0.04
992,12,-0.06
993,1,-0.11
993,2,-0.1
993,3,-0.08
993,4,0
993,5,-0.06
993,6,0.01
993,7,-0.1
993,8,-0.13
993,9,0.05
993,10,-0.01
993,11,0.11
993,12,0.12
994,1,-0.01
994,2,-0.06
994,3,-0.08
994,4,-0.05
994,5,0.02
994,6,0.06
994,7,-0.13
994,8,-0.07
994,9,0.1
994,10,0.11
994,11,0.24
994,12,0.16
995,1,0.08
995,2,0.1
995,3,0.01
995,4,0.16
995,5,0.11
995,6,0.09
995,7,0.03
995,8,-0.01
995,9,0.17
995,10,0.1
995,11,0.1
995,12,0.09
996,1,0.08
996,2,0.09
996,3,0
996,4,0.11
996,5,0.08
996,6,0.15
996,7,0.03
996,8,-0.02
996,9,0.63
996,10,0.08
996,11,0.09
996,12,0.06
997,1,0.04
997,2,-0.02
997,3,-0.1
997,4,0.03
997,5,-0.01
997,6,0.01
997,7,-0.14
997,8,-0.18
997,9,0.04
997,10,-0.05
997,11,-0.03
997,12,-0.04
998,1,0.06
998,2,0.08
998,3,-0.01
998,4,0.02
998,5,0.08
998,6,0.02
998,7,-0.04
998,8,-0.07
998,9,0.04
998,10,0.02
998,11,0.03
998,12,0.04
999,1,0.02
999,2,0.05
999,3,-0.07
999,4,0.11
999,5,0.01
999,6,0.02
999,7,-0.11
999,8,-0.09
999,9,0.09
999,10,0.03
999,11,0.06
999,12,0.04
1000,1,-0.17
1000,2,-0.13
1000,3,-0.2
1000,4,-0.16
1000,5,-0.14
1000,6,-0.19
1000,7,-1
1000,8,-1
1000,9,-1
1000,10,-1
1000,11,-1
1000,12,-1
1001,1,0.01
1001,2,-0.04
1001,3,-0.06
1001,4,0.05
1001,5,0.03
1001,6,0.09
1001,7,-0.02
1001,8,-0.03
1001,9,0.12
1001,10,0.09
1001,11,0.09
1001,12,0.07
1002,1,0.09
1002,2,0.1
1002,3,0.05
1002,4,0.16
1002,5,0.09
1002,6,0.1
1002,7,0.16
1002,8,0.02
1002,9,0.1
1002,10,0.08
1002,11,0.06
1002,12,0.08
1003,1,-0.12
1003,2,-0.12
1003,3,-0.18
1003,4,-0.15
1003,5,-0.16
1003,6,-0.1
1003,7,-0.04
1003,8,-0.01
1003,9,0.11
1003,10,-0.04
1003,11,0.04
1003,12,-0.04
1004,1,0.08
1004,2,0.01
1004,3,-0.14
1004,4,0.01
1004,5,0.02
1004,6,0.01
1004,7,-1
1004,8,-1
1004,9,-1
1004,10,-1
1004,11,-1
1004,12,-1
1005,1,0.02
1005,2,-0.03
1005,3,-0.08
1005,4,-0.01
1005,5,0.01
1005,6,0.02
1005,7,-0.03
1005,8,-0.04
1005,9,0.11
1005,10,0.02
1005,11,0.08
1005,12,-0.03
1006,1,0.17
1006,2,0.06
1006,3,0.02
